24.07.2026                                                           Dynamische Listenausgabe                                                                  1


	TCODE	PGMNA	DYPNO	MENUE	CINFO	ARBGB	TTEXT
	S_ALR_87101048		 0000		   02		Sachkonto -> Vorgänge
	S_ALR_87101049		 0000		   02		Anzahl Sachkontenrfaudi
	S_ALR_87101050		 0000		   02		Anzahl Anlagen (Hauptnr.)
	S_ALR_87101051		 0000		   02		Anzahl Debitoren
	S_ALR_87101052		 0000		   02		Anzahl Kreditoren
	S_ALR_87101053		 0000		   02		Anzahl Materialien
	S_ALR_87101054		 0000		   02		normale Belege
	S_ALR_87101055		 0000		   02		Positionen normale Belege  (Batch)
	S_ALR_87101057		 0000		   02		Vergleich  Endsaldo Vorjahr/Saldovor
	S_ALR_87101058		 0000		   02		Verkehrszahlen       (Batch !)
	S_ALR_87101059		 0000		   02		Offene Posten        (Batch !)
	S_ALR_87101061		 0000		   02		Kontenverzeichnis
	S_ALR_87101062		 0000		   02		Kontenverzeichnis für Buchungskreis
	S_ALR_87101063		 0000		   02		Konto-Detailinformationen
	S_ALR_87101064		 0000		   02		 Neue Debitoren für BuKrs im Prüfung
	S_ALR_87101065		 0000		   02		Zum Löschen vorgemerkte Debitoren fü
	S_ALR_87101066		 0000		   02		Liste                (Batch !)
	S_ALR_87101067		 0000		   02		Audit
	S_ALR_87101068		 0000		   02		Beleganalyse Debitoren-Belegdaten
	S_ALR_87101069		 0000		   02		FI Ausgangsrechnungsliste
	S_ALR_87101070		 0000		   02		FI Doppelte Fakturanummern
	S_ALR_87101071		 0000		   02		Audit
	S_ALR_87101072		 0000		   02		Abgleich Zahlungsbedingungen Bele
	S_ALR_87101073		 0000		   02		Programmbeschreibung 'Export aus DDF
	S_ALR_87101074		 0000		   02		Programmbeschreibung 'Export aus DDF
	S_ALR_87101075		 0000		   02		allgemein,  1-phasig, Dialog
	S_ALR_87101076		 0000		   02		Datenbeschaffung, Speicherung in Tem
	S_ALR_87101077		 0000		   02		Inland
	S_ALR_87101078		 0000		   02		Ausland
	S_ALR_87101079		 0000		   02		Verbundene
	S_ALR_87101080		 0000		   02		Inland
	S_ALR_87101081		 0000		   02		Ausland
	S_ALR_87101082		 0000		   02		Inland
	S_ALR_87101083		 0000		   02		Ausland
	S_ALR_87101084		 0000		   02		Inland
	S_ALR_87101085		 0000		   02		Ausland
	S_ALR_87101086		 0000		   02		Verbundene
	S_ALR_87101087		 0000		   02		Saldenliste Kred. Gutschriften
	S_ALR_87101088		 0000		   02		Saldenliste gel. Anzahlungen
	S_ALR_87101089		 0000		   02		Einzelpostenliste
	S_ALR_87101090		 0000		   02		Saldenliste Sicherheitseinbehalt
	S_ALR_87101091		 0000		   02		Einzelpostenliste
	S_ALR_87101092		 0000		   02		Inland
	S_ALR_87101093		 0000		   02		Ausland
	S_ALR_87101094		 0000		   02		Inland
	S_ALR_87101095		 0000		   02		Ausland
	S_ALR_87101096		 0000		   02		Saldenliste Einzelwertberichtigungen
	S_ALR_87101097		 0000		   02		Einzelwertberichtigungen
	S_ALR_87101098		 0000		   02		Saldenliste Besitzwechsel
	S_ALR_87101099		 0000		   02		Wechselkopierbuch
	S_ALR_87101100		 0000		   02		Besitzwechsel
	S_ALR_87101101		 0000		   02		Einzelpostenliste
	S_ALR_87101102		 0000		   02		Saldenliste Umkehrwechsel
	S_ALR_87101103		 0000		   02		Einzelpostenliste
	S_ALR_87101104		 0000		   02		Saldenliste Bürgschaften
	S_ALR_87101105		 0000		   02		Einzelpostenliste
	S_ALR_87101106		 0000		   02		Kurzübersicht
	S_ALR_87101107		 0000		   02		Audit
	S_ALR_87101108		 0000		   02		Fehlende Kreditdaten
	S_ALR_87101109		 0000		   02		Stammdatenänderungen
	S_ALR_87101110		 0000		   02		Cut-off AR-Liste Debitoren
	S_ALR_87101111		 0000		   02		Audit Cut-off
	S_ALR_87101112		 0000		   02		Audit Cut-off
	S_ALR_87101113		 0000		   02		Fälligkeits- Raster
	S_ALR_87101114		 0000		   02		Offene Posten Raster
	S_ALR_87101115		 0000		   02		Fälligkeits- Raster
	S_ALR_87101116		 0000		   02		Verkehrszahlen       (Batch !)
	S_ALR_87101117		 0000		   02		Offene Posten        (Batch !)
	S_ALR_87101118		 0000		   02		Kontenverzeichnis
	S_ALR_87101119		 0000		   02		Kontenverzeichnis für Buchungskreis
	S_ALR_87101120		 0000		   02		Konto-Detailinformationen
	S_ALR_87101121		 0000		   02		Verzeichnis, Neuzugänge
	S_ALR_87101122		 0000		   02		Löschvormerkung
	S_ALR_87101123		 0000		   02		Audit
	S_ALR_87101124		 0000		   02		Audit
	S_ALR_87101125		 0000		   02		Audit Interaktive Liste
	S_ALR_87101126		 0000		   02		FI Eingangsrechnungsliste
	S_ALR_87101127		 0000		   02		FI Doppelte Rechnungsnummern
	S_ALR_87101128		 0000		   02		Audit
	S_ALR_87101129		 0000		   02		Audit
	S_ALR_87101130		 0000		   02		Audit Dateiablage
	S_ALR_87101131		 0000		   02		Audit Private Ablage
	S_ALR_87101132		 0000		   02		Export aus KDF
	S_ALR_87101137		 0000		   02		HW, Inland
	S_ALR_87101138		 0000		   02		Saldenliste Ausland
	S_ALR_87101139		 0000		   02		Verbundene
	S_ALR_87101140		 0000		   02		CPD-Konten Inland
	S_ALR_87101141		 0000		   02		CPD-Konten Ausland
	S_ALR_87101142		 0000		   02		Salden > n, Inland
	S_ALR_87101143		 0000		   02		Salden > n, Ausland
	S_ALR_87101144		 0000		   02		Inlandsumsatz
	S_ALR_87101145		 0000		   02		Auslandsumsatz
	S_ALR_87101146		 0000		   02		Umsatz Verbundene
	S_ALR_87101147		 0000		   02		kreditorische Debitoren
	S_ALR_87101148		 0000		   02		kreditorische Debit. Anzahlung
	S_ALR_87101149		 0000		   02		Kred.Deb. Anzahlungen
	S_ALR_87101150		 0000		   02		Sicherheitseinbehalt
	S_ALR_87101151		 0000		   02		Sicherheitseinbehalt
	S_ALR_87101152		 0000		   02		Inland
	S_ALR_87101153		 0000		   02		Ausland
	S_ALR_87101154		 0000		   02		Inland
	S_ALR_87101155		 0000		   02		Ausland
	S_ALR_87101156		 0000		   02		Schuldwechsel
	S_ALR_87101157		 0000		   02		Schuldwechsel
	S_ALR_87101158		 0000		   02		Schuldwechsel
	S_ALR_87101159		 0000		   02		Schuldwechsel
	S_ALR_87101160		 0000		   02		Umkehrwechsel Eigenakzept Obl.
	S_ALR_87101161		 0000		   02		gegebene Bürgschaften
	S_ALR_87101162		 0000		   02		gegebene Bürgschaften
	S_ALR_87101163		 0000		   02		Cut-off AR-Liste Debitor
	S_ALR_87101164		 0000		   02		Cut-off ER-Liste Kreditor
	S_ALR_87101165		 0000		   02		Cut-off ER-Liste Kreditor
	S_ALR_87101166		 0000		   02		Cut-off AR-Liste Debitor
	S_ALR_87101167		 0000		   02		OP Fälligkeitsanalyse
	S_ALR_87101168		 0000		   02		Summen und Salden
	S_ALR_87101169		 0000		   02		Audit
	S_ALR_87101170		 0000		   02		Audit
	S_ALR_87101172		 0000		   02		Audit
	S_ALR_87101173		 0000		   02		Abschreibungssimulation
	S_ALR_87101174		 0000		   02		Audit
	S_ALR_87101175		 0000		   02		Audit
	S_ALR_87101176		 0000		   02		Audit
	S_ALR_87101177		 0000		   02		Audit
	S_ALR_87101178		 0000		   02		Abschreibungen
	S_ALR_87101179		 0000		   02		Abschreibungen
	S_ALR_87101180		 0000		   02		Audit
	S_ALR_87101181		 0000		   02		Investitionsförderung
	S_ALR_87101182		 0000		   02		Versicherungsliste
	S_ALR_87101183		 0000		   02		Andere aktivierte Eigenleist.
	S_ALR_87101184		 0000		   02		Audit
	S_ALR_87101185		 0000		   02		Audit_Anlagenbestand
	S_ALR_87101186		 0000		   02		Audit_aktueller Buchwert
	S_ALR_87101187		 0000		   02		Audit
	S_ALR_87101188		 0000		   02		Anlagenzugänge in FW
	S_ALR_87101189		 0000		   02		Audit
	S_ALR_87101190		 0000		   02		Audit
	S_ALR_87101191		 0000		   02		Audit
	S_ALR_87101193		 0000		   02		Hardcoded SAP*
	S_ALR_87101194		 0000		   02		In allen Mandanten die Kennworte der
	S_ALR_87101195		 0000		   02		Anmelderegeln
	S_ALR_87101196		 0000		   02		Verwendungsnachweis: Berechtigungsob
	S_ALR_87101197		 0000		   02		Authorization all
	S_ALR_87101198		 0000		   02		Authorization all
	S_ALR_87101199		 0000		   02		Anzahl User-Stammsätze
	S_ALR_87101200		 0000		   02		Benutzer listen, deren Adressdaten u
	S_ALR_87101201		 0000		   02		Currently active users
	S_ALR_87101202		 0000		   02		Benutzer mit Initialkennwort
	S_ALR_87101203		 0000		   02		Seit 30 Tagen nicht angemeldet
	S_ALR_87101204		 0000		   02		Seit 180 Tagen nicht geändert
	S_ALR_87101205		 0000		   02		Users who can call OS commands
	S_ALR_87101206		 0000		   02		Users with ABAP authorization
	S_ALR_87101207		 0000		   02		Users who can use CTS
	S_ALR_87101208		 0000		   02		Update Accounting Periods
	S_ALR_87101209		 0000		   02		Update company codes
	S_ALR_87101210		 0000		   02		Update chart of accounts
	S_ALR_87101211		 0000		   02		Users who can execute RFC func
	S_ALR_87101212		 0000		   02		Liste der Internet-Benutzer
	S_ALR_87101213		 0000		   02		Profile Generator
	S_ALR_87101219		 0000		   02		Tabellenprotokollierung prüfen
	S_ALR_87101220		 0000		   02		Anzeige
	S_ALR_87101223		 0000		   02		Table Recording
	S_ALR_87101225		 0000		   02		Cust.-Tabellen ohne Protokoll
	S_ALR_87101226		 0000		   02		Standardvariante
	S_ALR_87101228		 0000		   02		AIS Finanzbuchhaltung
	S_ALR_87101235		 0000		   02		AIS Bilanzierung
	S_ALR_87101236		 0000		   02		AIS Finanzen
	S_ALR_87101237		 0000		   02		Table Access Statistics
	S_ALR_87101238		 0000		   02		Änderungsbelege anzeigen
	S_ALR_87101239		 0000		   02		Änderungsbelege anzeigen
	S_ALR_87101247		 0000		   02		Call System
	S_ALR_87101248		 0000		   02		Parameter für externe Sicherheitstoo
	S_ALR_87101249		 0000		   02		Ausgabe Systemübersicht für remote s
	S_ALR_87101250		 0000		   02		SAP Gateway
	S_ALR_87101252		 0000		   02		Installationspruefung Spool R/3
	S_ALR_87101253		 0000		   02		Spool Parameters
	S_ALR_87101254		 0000		   02		SNC-Status der Applikationsserver an
	S_ALR_87101255		 0000		   02		TMS: Konfiguration anzeigen
	S_ALR_87101256		 0000		   02		TMS: Konfiguration anzeigen
	S_ALR_87101257		 0000		   02		Import overview
	S_ALR_87101258		 0000		   02		System overview
	S_ALR_87101259		 0000		   02		TMS: Alert Monitor
	S_ALR_87101260		 0000		   02		Verbose
	S_ALR_87101261		 0000		   02		Transport monitor ALOG
	S_ALR_87101262		 0000		   02		Transport monitor SLOG
	S_ALR_87101263		 0000		   02		Objekte in Aufträgen/Aufgaben suchen
	S_ALR_87101265		 0000		   02		Aufträge mit USR-Tabellen
	S_ALR_87101266		 0000		   02		Aufträge mit PA-Tabellen
	S_ALR_87101267		 0000		   02		Objekte in Aufträgen/Aufgaben analys
	S_ALR_87101268		 0000		   02		RSWBOSSR
	S_ALR_87101269		 0000		   02		Systemänderbarkeit setzen
	S_ALR_87101270		 0000		   02		Syslog Parameters
	S_ALR_87101271		 0000		   02		Performance analysis: Single statist
	S_ALR_87101272		 0000		   02		Performance analysis: Workload analy
	S_ALR_87101273		 0000		   02		Workload Statistics
	S_ALR_87101274		 0000		   02		Statistische Auswertungen für den AL
	S_ALR_87101275		 0000		   02		Konsistenzprüfung mit Workflow-Anbin
	S_ALR_87101276		 0000		   02		IDoc-Liste
	S_ALR_87101277		 0000		   02		RFC-Statistik
	S_ALR_87101278		 0000		   02		Remote Function Call
	S_ALR_87101279		 0000		   02		RFC-Trace
	S_ALR_87101280		 0000		   02		Kunden-Exits
	S_ALR_87101281		 0000		   02		Kunden-Exits
	S_ALR_87101282		 0000		   02		Objekte im Kundennamensraum
	S_ALR_87101283		 0000		   02		Audit Info System: Gesperrte/nicht g
	S_ALR_87101284		 0000		   02		Übernahme Berechtigungsgruppen von T
	S_ALR_87101285		 0000		   02		Berechtigungsgruppen
	S_ALR_87101286		 0000		   02		Pflege/Restore Berechtigungsgruppen
	S_ALR_87101287		 0000		   02		Statische Programmanalyse zur Suche
	S_ALR_87101305		 0000		   02		Sachkontensalden in HW nach Klassifi
	S_ALR_87101308		 0000		   02		Repository: Infosystem: Verwendungsn
	S_ALR_87101309		 0000		   02		Personalnummer
	S_ALR_87101310		 0000		   02		Bewerber
	S_ALR_87101311		 0000		   02		Lieferanten
	S_ALR_87101312		 0000		   02		Kunden
	S_ALR_87101313		 0000		   02		Partner
	S_ALR_87101314		 0000		   02		Sachbearbeiter
	S_ALR_87101315		 0000		   02		Verkäufergruppe
	S_ALR_87101316		 0000		   02		Patienten
	S_ALR_87101317		 0000		   02		Benutzer
	S_ALR_87101318		 0000		   02		Ausgabe Felddokumentation mit erlaub
	S_ALR_87101319		 0000		   02		Bilanzwerte pro Konto
	S_ALR_87101320		 0000		   02		Infotypdefinitionen anzeigen
	S_ALR_87101321		 0000		   02		Berechtigte Objekte je Benutzer/Prof
	S_ALR_87101322		 0000		   02		Infotypen eines Objektes anzeigen
	S_ALR_87101323		 0000		   02		Anzeige der Infotypen gemaess Datadi
	S_ALR_87101324		 0000		   02		Infotypen und -Subtypen
	S_ALR_87101325		 0000		   02		Schemenverzeichnis
	S_ALR_87101326		 0000		   02		Verzeichnis der Personalrechenregeln
	S_ALR_OLY_0001		 0000		   02		Ind. Transaktion für View V_TVAK_PGR
	S_ALR_OLY_0003		 0000		   02		Ind. Transaktion f. View V_TVCAA_01
	S_ANI_44000033		 0000		   02
	S_ANI_44000034		 0000		   02
	S_APL_52000051		 0000		   02		ProjMan: Löschen der Info-URL
	S_ATO_SETUP	S_ATO_PK_SETUP	 1000		   84		Adaptation-Transport-Organizer-Setup
	S_ATO_SUPPORT	ATO_SUPPORT	 1000		   84		Support-Werkzeuge für ATO
	S_ATRA_DM_SUPPORT	RS_ABAP_TRACE_DAEMON_ADMIN	 1000		   80		Support für ABAP Trace Daemon
	S_ATRA_SE16_BACKUP		 0000		   02		Zugriff auf TATRA_BACKUP über SE16
	S_ATRA_SE16_FILES2		 0000		   02		Zugriff auf TATRAPI_FILES2 über SE16
	S_AUT01	S_AUT_CUST01	 0100		   00		Pflege Protokollierungseinstellung
	S_AUT02		 0000		   02		Pflege Navigationshilfe
	S_AUT03	S_AUT_CUST01	 0100		   00		Anzeige Protokollierungseinstellung
	S_AUT04	S_AUT_CUST_DEL04	 1000		   80		Pflege Langtextprotokollierung
	S_AUT05	S_AUT_DEL05	 1000		   80		Löschen von Langtextprotokollen
	S_AUT06	S_AUT_ARCH_STXL_CLEAN	 1000		   80		Löschen verwaist. Langtextprotokolle
	S_AUT07	S_AUT_ARCH_TEMP_CLEAN	 1000		   84		Bereinigung AUT_D_DBTABLOG
	S_AUT10	S_AUT_REP10	 0100		   00		Auswertung neues Audit Trail
	S_AXB_19000002		 0000		   02		SAP FSCM - Biller Direct: Programm f
	S_B6A_52000011		 0000		   02		RSXMB_RZ20_CALL
	S_BCE_68001393		 0000		   02		Benutzer nach Adressdaten
	S_BCE_68001394		 0000		   02		Benutzer nach komplexen Selektionskr
	S_BCE_68001395		 0000		   02		Benutzer nach komplexen Selektionskr
	S_BCE_68001396		 0000		   02		Benutzer nach komplexen Selektionskr
	S_BCE_68001397		 0000		   02		Benutzer nach komplexen Selektionskr
	S_BCE_68001398		 0000		   02		Benutzer nach komplexen Selektionskr
	S_BCE_68001399		 0000		   02		Benutzer nach komplexen Selektionskr
	S_BCE_68001400		 0000		   02		Benutzer nach komplexen Selektionskr
	S_BCE_68001401		 0000		   02		nach kritischen Kombinationen von Be
	S_BCE_68001402		 0000		   02		mit Falschanmeldungen
	S_BCE_68001403		 0000		   02		mit kritischen Berechtigungen
	S_BCE_68001404		 0000		   02		Profile nach enthaltenen Profilen
	S_BCE_68001405		 0000		   02		Profile nach Berechtigungsname
	S_BCE_68001406		 0000		   02		Profile nach Werten
	S_BCE_68001407		 0000		   02		Profile nach Änderungen
	S_BCE_68001408		 0000		   02		Profile nach Rollen
	S_BCE_68001409		 0000		   02		Profile nach komplexen Selektionskri
	S_BCE_68001410		 0000		   02		Berechtigungsobjekte nach komplexen
	S_BCE_68001411		 0000		   02		Berechtigungsobjekte nach komplexen
	S_BCE_68001412		 0000		   02		Berechtigungsobjekte nach komplexen
	S_BCE_68001413		 0000		   02		Berechtigungsobjekte nach komplexen
	S_BCE_68001414		 0000		   02		Berechtigungen nach komplexen Selekt
	S_BCE_68001415		 0000		   02		Berechtigungen nach Werten
	S_BCE_68001416		 0000		   02		Berechtigungen nach Ändererungen
	S_BCE_68001417		 0000		   02		Berechtigungen nach komplexen Selekt
	S_BCE_68001418		 0000		   02		Rollen nach Rollenname
	S_BCE_68001419		 0000		   02		Rollen nach Benutzerzuordnung
	S_BCE_68001420		 0000		   02		Rollen nach Transaktionszuordnung
	S_BCE_68001421		 0000		   02		Rollen nach Profilzuordnung
	S_BCE_68001422		 0000		   02		Rollen nach Berechtigungsobjekt
	S_BCE_68001423		 0000		   02		Rollen nach Berechtigungswerten
	S_BCE_68001424		 0000		   02		Rollen nach Änderungsdaten
	S_BCE_68001425		 0000		   02		Rollen nach komplexen Kriterien
	S_BCE_68001426		 0000		   02		Transaktionen für Benutzer, mit Prof
	S_BCE_68001427		 0000		   02		Transaktionen für Benutzer, mit Prof
	S_BCE_68001428		 0000		   02		Transaktionen für Benutzer, mit Prof
	S_BCE_68001429		 0000		   02		Transaktionen für Benutzer, mit Prof
	S_BCE_68001430		 0000		   02		Vergleich von Benutzern
	S_BCE_68001431		 0000		   02		Vergleich von Profilen
	S_BCE_68001432		 0000		   02		Vergleich von Berechtigungen
	S_BCE_68001433		 0000		   02		Vergleiche
	S_BCE_68001434		 0000		   02		Verwendungsnachweise
	S_BCE_68001435		 0000		   02		Verwendungsnachweise
	S_BCE_68001436		 0000		   02		Verwendungsnachweise
	S_BCE_68001437		 0000		   02		Verwendungsnachweise
	S_BCE_68001438		 0000		   02		Verwendungsnachweise
	S_BCE_68001439		 0000		   02		für Benutzer
	S_BCE_68001440		 0000		   02		für Profile
	S_BCE_68001441		 0000		   02		für Berechtigungen
	S_BCE_68001767		 0000		   02		nach Profilname, -text
	S_BCE_68001777		 0000		   02		Vergleich von Rollen
	S_BCE_68002030		 0000		   02		Verwendungsnachweis von Berechtigung
	S_BCE_68002041		 0000		   02		ausführbar für Rolle
	S_BCE_68002111		 0000		   02		Benutzer mit krit. Berechtigungen
	S_BCE_68002311		 0000		   02		Änderungsbelege für Benutzer
	S_BIE_59000197		 0000		   02		Report systemübergreifende Informati
	S_BIE_59000198		 0000		   02		Report systemübergreifende Informati
	S_BIE_59000199		 0000		   02		Report systemübergreifende Informati
	S_BIE_59000229		 0000		   02		Status aller Rollen anzeigen / Zuord
	S_BYA_47000043		 0000		   02		RCPE_CHKPRICEQUOT
	S_BYA_47000046		 0000		   02		RCPE_CHKPRICEQUOT
	S_CBO_DATAEXTRACTION	CBO_SET_DATAEXTRAC_FEATURE	 1000		   80
	S_CLG_SLG1		 0000		   02
	S_CUS_ACTIVITY	SAPLS_CUS_ACTIVITY	 0200		   00		Pflegeobjekte
	S_CUS_ATTRIBUTES	SAPLS_CUS_ATTRIBUTES	 0200		   00		Customizing-Aktivitätsattribute
	S_DBCACHE_CONFIG	RDYNP_DB_CACHE_CONFIG	 0101		   00		Datenbank-Cache-Konfigur. verwalten
	S_DRB_PURCH_REQN	RASHMM13	 1000		   80		Transaktion für Bestellanforderung
	S_E17_83000009		 0000		   02
	S_E17_83000042		 0000		   02
	S_E17_83000043		 0000		   02
	S_E17_83000044		 0000		   02
	S_E37_17000019		 0000		   02		Erweiterte Vergütungslisten aus FI-B
	S_E37_17000020		 0000		   02		Simulation Vergütungslisten aus FI-B
	S_E37_17000021		 0000		   02		Dispatcher Nachrichtenausgabe
	S_E38_98000088		 0000		   02		PC-Gruppe: Plan-/Istabweichung
	S_E38_98000089		 0000		   02		PC-Gruppe: Plan/Plan/Ist
	S_E38_98000090		 0000		   02		PC-Gruppe Kennzahlen
	S_E38_98000091		 0000		   02		Profitcentervergleich RoI
	S_E38_98000092		 0000		   02		Segment Plan-Ist Abw.
	S_E38_98000093		 0000		   02		Segment Plan/Plan/Ist
	S_E38_98000094		 0000		   02		Segment Kennzahlen
	S_E38_98000095		 0000		   02		Segmentvergleich RoI
	S_E4A_94000025		 0000		   02		Segmentkatalog
	S_E4A_94000026		 0000		   02		DARTX: Feldkatalog
	S_E4A_94000027		 0000		   02		DARTX: Data Extract Browser
	S_E4A_94000036		 0000		   02		Anzahlungsüberwachung zur Bestellung
	S_E4A_94000109		 0000		   02		Kostenarten (PS): Objekte
	S_E4A_94000110		 0000		   02		Auftrag (PS): Ist/Plan/Abweichung
	S_E4A_94000111		 0000		   02		Kostenstellen (PSM): Ist/Plan/Abw.
	S_E4A_94000175		 0000		   02		DART: XML-Dateierstellung
	S_E4R_35000021		 0000		   02		Erweiterte Vergütungslisten aus SD-F
	S_E4R_35000022		 0000		   02		Simulation Vergütungslisten aus SD-F
	S_E4R_35000024		 0000		   02		Relev. FI-Bel. für Erw. VergütListe
	S_E4R_35000025		 0000		   02		Relevante SD-Fakturen für Erweiterte
	S_E5M_67000059	RFBKREFCSB00	 1000		   80		Ausgabe Bankdaten & Referenzen(CSB 1
	S_E5M_69000251		 0000		   02		Voraussichtliche und gebuchte Kurse
	S_E5M_75000002		 0000		   02		Ausgabedatei f. Bankdatenvalidierung
	S_E5R_84000075		 0000		   02		Dispatcher: BW-Neuaufbau
	S_E5R_84000076		 0000		   02		Dispatcher: Neuaufbau Belegindex
	S_E5R_84000137		 0000		   02		Datenübertragung Tab. WRF_ORGPRICE
	S_E5V_CTYPROV		 0000		   02		Marktdatenlieferant definieren
	S_E7Z_56000001		 0000		   02
	S_E7Z_56000002		 0000		   02
	S_E7Z_56000003		 0000		   02
	S_E91_86000102		 0000		   02		Debitoren Toplisten
	S_E91_86000205		 0000		   02		Programm COPC_EDIT_GROUP
	S_E91_86000206		 0000		   02		Kontenclearing mit Repetitive Code
	S_EB5_05000041		 0000		   02		Audit Private Ablage
	S_EB5_05000042		 0000		   02		Audit Private Ablage
	S_EB5_05000043		 0000		   02		Audit Private Ablage
	S_EB5_05000044		 0000		   02		SAP TAX-Audit Private Ablage
	S_EB5_05000045		 0000		   02		Audit Private Ablage
	S_EB5_05000046		 0000		   02		Audit Private Ablage
	S_EB5_05000047		 0000		   02		Audit List Viewer
	S_EB5_05000048		 0000		   02		Audit List Viewer
	S_EB5_05000051		 0000		   02		Abstimmungsanalyse Anlagengitter (Ba
	S_EB5_05000052		 0000		   02		Verzeichnis unvollständiger Anlagen
	S_EB5_05000053		 0000		   02		Verzeichnis unbebuchter Anlagen
	S_EB5_05000054		 0000		   02		Umfeld einer Anlage
	S_EB5_05000055		 0000		   02		Anlagenbestand Planwerte
	S_EB5_05000056		 0000		   02		Anlagenbestand aktuelle Buchwerte
	S_EB5_05000057		 0000		   02		Anlagenbewegungen allgemein
	S_EB5_05000058		 0000		   02		Anlagenzugänge
	S_EB5_05000059		 0000		   02		Anlagenabgänge
	S_EB5_05000060		 0000		   02		Anlagenumbuchungen
	S_EB5_05000061		 0000		   02		Abschreibungsprotokoll
	S_EB5_05000062		 0000		   02		Geplante Abschreibungen
	S_EB5_05000063		 0000		   02		Gebuchte Abschreibungen
	S_EB5_05000064		 0000		   02		Abschreibungsvergleich
	S_EB5_05000065		 0000		   02		Abschreibungen und Zinsen
	S_EB5_05000067		 0000		   02		Audit Infosystem
	S_EB5_05000068		 0000		   02		Manuelle Abschreibungen
	S_EB5_05000069		 0000		   02		Entwicklung Sonderposten
	S_EB5_05000070		 0000		   02		Abschreibungssimulation
	S_EB5_05000071		 0000		   02		Investitionsförderung
	S_EB5_05000072		 0000		   02		Versicherungsliste
	S_EB5_05000073		 0000		   02		Andere aktivierte Eigenleistungen
	S_EB5_05000074		 0000		   02		Änderung Customizingtabellen
	S_EB5_05000086		 0000		   02		Audit Interaktive Liste
	S_EB5_05000087		 0000		   02		Audit Interaktive Liste
	S_EB5_05000088		 0000		   02		Audit Interaktive Liste
	S_EB5_05000124		 0000		   02
	S_EB5_05000341		 0000		   02		Z4-Meldung AWV auf Basis von Forderu
	S_EB5_05000371		 0000		   02
	S_EB5_05000372		 0000		   02
	S_EB5_05000379		 0000		   02
	S_EB5_05000449		 0000		   02
	S_EB5_05000467		 0000		   02
	S_EB5_05000468		 0000		   02
	S_EB5_05000469		 0000		   02
	S_EB5_05000626		 0000		   02
	S_EB5_05000656		 0000		   02
	S_EB5_05000657		 0000		   02
	S_EB5_05000694		 0000		   02
	S_EB5_05000741		 0000		   02		Ledgervergleich
	S_EB5_CCTYPE		 0000		   02		Commodity-Kurvenarten definieren
	S_EB5_VTZUNI		 0000		   02		Währungseinheiten definieren
	S_EBJ_45000142		 0000		   02
	S_EBJ_98000036		 0000		   02
	S_EBJ_98000208		 0000		   02		Zahlungsstatusbericht hochladen
	S_EBJ_98000266		 0000		   02		Report RPFISKEVAT
	S_EBS_44000035		 0000		   02
	S_EBS_44000097		 0000		   02
	S_EBS_44000137		 0000		   02		Ledgervergleich
	S_EBS_44000409		 0000		   02
	S_EBS_44000483		 0000		   02
	S_EBS_44000485		 0000		   02
	S_EBS_44000486		 0000		   02
	S_EBS_44000512		 0000		   02
	S_EBS_44000515		 0000		   02
	S_EBS_44000563		 0000		   02
	S_EDE_96000026		 0000		   02		IMG-Aktivität: IS_PPS_FEATURE
	S_EDS_20000074		 0000		   02
	S_EDS_20000075		 0000		   02
	S_EE5_63000026		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE5_63000027		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE5_63000028		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE5_63000029		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE5_63000030		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE5_63000031		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE5_63000034		 0000		   02		WIP-Details
	S_EE5_63000035		 0000		   02		WIP-Erlös
	S_EE5_63000036		 0000		   02		WIP-Details mit Erlös
	S_EE5_63000037		 0000		   02		WIP-Kosten und -Erlös
	S_EE6_85000134		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE6_85000135		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE6_85000136		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE6_85000137		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE6_85000138		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EE6_85000139		 0000		   02		Standard-Query für InfoSet SAWE_0SAW
	S_EEI_83000059		 0000		   02
	S_EEI_83000108_1		 0000		   02
	S_EEI_83000108_2		 0000		   02
	S_EEI_83000109_1		 0000		   02
	S_EEI_83000109_2		 0000		   02
	S_EEI_83000130_1		 0000		   02
	S_EEI_83000130_2		 0000		   02
	S_EEI_83000137_1		 0000		   02
	S_EEI_83000142_1		 0000		   02
	S_EEI_83000142_2		 0000		   02
	S_EG4_04000090		 0000		   02
	S_EG4_04000251		 0000		   02
	S_EG4_04000252		 0000		   02
	S_EG6_66000001		 0000		   02		Positionsrelevante Portfolios
	S_EG6_66000002		 0000		   02		Übersicht Rechnungsprognose-AV
	S_EG6_66000003		 0000		   02		Zeitunabh. Portfolio auf MatEbene
	S_EG6_66000005		 0000		   02		Portfolios mit Profil für STL-Pos.
	S_EH4_55000023		 0000		   02
	S_EH4_55000024		 0000		   02
